id,smiles,drug_CID
1812,C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@@H]5C[C@H]6[C@@H](CC7=CNC8=CC=CC6=C78)N(C5)C,CID10531
2398,C1=C(C=C(C(=C1O)O)O)[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O,CID161557
3003,C1=CC=C2C(=C1)C(=CN2)CC3=CNC4=CC=CC=C43,CID3071
3171,CC(=O)O[C@@H]1[C@@H](SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC,CID39186
4390,CC(C)(C)/[N+](=C/C1=C(C=C(C=C1)S(=O)(=O)[O-])S(=O)(=O)[O-])/[O-].[Na+].[Na+],CID6440181
4907,CN(C)CCCSC(=N)N.Cl.Cl,CID90045
4440,C(CS(=O)(=O)[O-])SSCCS(=O)(=O)[O-].[Na+].[Na+],CID65625
2114,COC(=O)C=CC(=O)OC,CID12215
4364,COC(=O)/C=C/C(=O)OC,CID637568
4394,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OCCO)C)/C)O)OC)C)C)/C)OC,CID6442177
2058,C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@@H]([C@H]([C@@H](O8)C)O)O)O)O)O[C@H]9[C@@H]([C@@H]([C@H]([C@@H](O9)C)O)O)O)C)C)C)OC1,CID119245
4400,C1=CC=C2C(=C1)C(=CN2)CCN(CCO)CC3=CC=C(C=C3)/C=C/C(=O)NO,CID6445533
3766,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,CID5281613
1840,C1CCN(CC1)CC(COC(=O)NC2=CC=CC=C2)OC(=O)NC3=CC=CC=C3.Cl,CID10830
4402,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)F)Cl)C#N)NC(=O)/C=C/CN(C)C,CID6445562
3001,C1CCN(CC1)CCCC(C2=CC=CC=C2)(C3=CC=CC=C3)O,CID3055
3013,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO,CID3108
4415,CC[C@@H]1[C@@]([C@H]2[C@H]([C@H]([C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)OC)C)O[C@H]4[C@@H]([C@H](C[C@H](O4)C)N(C)C)O)(C)O)C)N[C@H](O2)COCCOC)C)(C)O,CID6473883
3014,CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C,CID3114
3016,CCN(CC)C(=S)SSC(=S)N(CC)CC,CID3117
2653,CCCC(CCC)C(=O)O.CCCC(CCC)C(=O)[O-].[Na+],CID23663956
4238,C[N+](C)(C)CC(CC(=O)O)O.[Cl-],CID5970
4405,C1=CC=C(C=C1)CN2C=C(C3=C2C=CC(=C3)C4=CC=C(C=C4)OC(F)(F)F)C(=O)C(=O)O,CID6450819
4406,CC(C)(C(=O)N[C@H](COCC1=CC=CC=C1)C(=O)N2CCC3(CC2)CN(C4=CC=CC=C34)S(=O)(=O)C)N.CS(=O)(=O)O,CID6450830
3131,CC(CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O,CID36811
2300,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,CID148124
2557,C1CN(CCN1CC(COC2=CC=CC3=C2C=CC=N3)O)C(=O)C(C4=CC=CC=C4)C5=CC=CC=C5,CID213040
4638,CN(CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C,CID71329
4998,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@@H]([C@@H](C)C(=O)N[C@@H](CC2=CC=CC=C2)C3=NC=CS3)OC)OC)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)N(C)C,CID9810929
4424,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,CID6505803
1842,CCCCCCCCCCCC[N+](C)(C)CCOC1=CC=CC=C1.[Br-],CID10866
3022,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O,CID3151
4516,C1=CC(=C(C=C1CCN)O)O,CID681
4468,CCOC(=O)C1=CC=C(C=C1)OC(=O)CCCCCN=C(N)N.CS(=O)(=O)O,CID6604561
4361,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)CNS(=O)(=O)N)C(=O)O)[C@@H](C)O.O,CID636377
1955,C1CCN(CC1)CCOC2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=CC=NC=C5)N=C3,CID11524144
4571,CCN[C@H]1C[C@@H](S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C.Cl,CID6918132
2183,CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=C(C5=C(C=CC=C5F)NC4=O)N,CID135398510
2267,CC(C(=O)O)O.CC(C(=O)O)O.CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=C(C5=C(C=CC=C5F)NC4=O)N,CID135985126
3024,CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4,CID3156
4349,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC.CS(=O)(=O)O,CID62978
3026,CN(C)CC/C=C/1\C2=CC=CC=C2COC3=CC=CC=C31,CID3158
3756,C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,CID5281107
2506,C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=C(C(=O)NC2=O)F)O)O,CID18343
3688,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC3OCCO3,CID50942
3030,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,CID31703
3700,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O.Cl,CID51066577
3987,C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,CID54671203
1870,CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C.C(CC(=O)O)C(=O)O,CID11224
4525,CC1=CC=C(C=C1)C(=O)N(CCCN)[C@@H](C2=NC3=C(C=CC(=C3)Cl)C(=O)N2CC4=CC=CC=C4)C(C)C,CID6851740
2544,CCCCC1=C(C2=C(O1)C=CC(=C2)NS(=O)(=O)C)C(=O)C3=CC=C(C=C3)OCCCN(CCCC)CCCC,CID208898
4559,C1CN(CCC1CCCCNC(=O)/C=C/C2=CN=CC=C2)C(=O)C3=CC=CC=C3,CID6914657
3028,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,CID3168
3029,C1CN(CCN1CC(CO)O)C2=CC=CC=C2,CID3169
4553,C[C@]12CCC(=O)C=C1[C@@H]3C[C@@H]3[C@@H]4[C@@H]2CC[C@]5([C@H]4[C@@H]6C[C@@H]6[C@@]57CCC(=O)O7)C,CID68873
4091,CC1=C(C=CC(=C1)Cl)OCCCC(=O)NO,CID568416
4296,CNCC[C@@H](C1=CC=CS1)OC2=CC=CC3=CC=CC=C32.Cl,CID60834
4577,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CC[C@@H]5[C@@]3(C=CC(=O)N5)C,CID6918296
4521,CCCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2.Cl,CID68304
4917,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2C=CC4=CC(=O)CC[C@@]34C)C,CID9051
2243,C1=CC=C2C=C(C(=CC2=C1)C(=O)N/N=C/C3=CC(=C(C=C3)O)O)O,CID135533054
3032,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O,CID3182
2128,CC(C)C[C@@H](C(=O)NCCCCN=C(N)N)NC(=O)[C@@H]1[C@H](O1)C(=O)O,CID123985
4573,C(C1=C(SC(=C1C#N)N(CC(=O)[O-])CC(=O)[O-])C(=O)[O-])C(=O)[O-].[Sr+2].[Sr+2],CID6918182
2261,C1C2=CC=CC=C2CN1CC3=NC4=NNC(=O)C5=C4C(=CC=C5)N3,CID135565981
3033,CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN2CCC(CC2)OC(C3=CC=CC=C3)C4=CC=CC=C4,CID3191
3997,CCOC(=O)C1=C(C(=O)N(C1)CC2=CC=CC=C2)O,CID54677973
2512,C[C@@H]([C@H]1CC[C@@]2([C@@]1(CC[C@H]3C2=CC(=O)[C@H]4[C@@]3(C[C@@H]([C@@H](C4)O)O)C)C)O)[C@@H](CCC(C)(C)O)O,CID19212
4531,CC1C(=O)N(C2CSC(C(C(=O)N(C(C(=O)OCC(C(=O)N1)NC(=O)C3=NC4=CC=CC=C4N=C3)C(C)C)C)N(C(=O)C(NC(=O)C(COC(=O)C(N(C2=O)C)C(C)C)NC(=O)C5=NC6=CC=CC=C6N=C5)C)C)SC)C,CID6857732
3034,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,CID3198
4532,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl.[N+](=O)(O)[O-],CID68589
3196,CC1=NN(C(=O)C1)C2=CC=CC=C2,CID4021
4584,C1CC1CONC(=O)C2=C(C(=C(C=C2)F)F)NC3=C(C=C(C=C3)I)Cl,CID6918454
1768,CN1CCC2=C(C1)SC(=N2)C(=O)N[C@@H]3C[C@H](CC[C@@H]3NC(=O)C(=O)NC4=NC=C(C=C4)Cl)C(=O)N(C)C,CID10280735
2119,CS(=O)(=O)C1=CC=C(C=C1)C2=CN=C(N3C2=NN=C3)NCC4=CC=CO4,CID123132228
3665,CC1(C(N(C(=O)N1CC(=O)NN=CC=CC2=CC=C(O2)[N+](=O)[O-])C3=CC=C(C=C3)Cl)N(C(=O)NC4=CC=C(C=C4)Cl)O)C,CID5003929
2891,CC1=CC(=CC(=C1)NC(=O)CC2=CC=C(C=C2)OC(C)(C)C(=O)[O-])C.[Na+],CID2725048
4368,C1CC1C#C[C@]2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F,CID64139
2965,C(CC(C(F)F)(C(=O)O)N)CN,CID3009
3305,C(CC(C(F)F)(C(=O)O)N)CN.Cl,CID441361
2044,CC1=C2C(=O)NC3(N2C(=O)C(=C1)NC4=NC=NC(=C4)N)CCCCC3,CID118598754
3694,CCN1C2=C(C=C(C=C2)NC3=NC(=NC=C3)NCCCN4CCOCC4)C5=CC=CC=C51,CID51031035
4336,CC1=C(C=C(C=C1)C2=CSC(=C2)C#N)NS(=O)(=O)C3=CC=C(C=C3)OC,CID62705067
2060,COC1=CC=CC2=C1NC3=C(C2=O)C=CC=C3C(=O)NC4=CC=C(C=C4)CCN5CCC6=CC(=C(C=C6C5)OC)OC,CID119373
4398,CC[C@H]1[C@@H](C[C@](O[C@@H]1C)(O)[C@H]([C@H](O)[C@@H]([C@H]2OC(=O)/C=C/C=C/[C@@H]([C@H](OC(=O)/C=C/C=C/[C@@H]2C)[C@H]([C@@H](O)[C@@H]([C@@]3(O[C@@H]([C@H]([C@@H](C3)O[C@@H]4O[C@H]([C@H]([C@H](C4)O)O)C)CC)C)O)C)C)C)C)C)O[C@@H]5O[C@H]([C@H]([C@H](C5)O)O)C,CID6444206
2961,CN(C(=S)C1=CC=CC=C1)NC(=O)CC(=O)NN(C)C(=S)C2=CC=CC=C2,CID300471
4446,CN1CCC[C@@H]1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4.Br,CID656631
4285,C1CN(CCC1CC2=CC=C(C=C2)F)CC(C3=CC=C(C=C3)Cl)O,CID60703
3774,C1=C2C3=C(C(=C1O)O)OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O,CID5281855
2698,C1CC[C@H]([C@@H](C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+4],CID24197464
2238,CC1=C(C=C(C=C1)N2C(=O)C(=C(N2)C)N=NC3=CC=CC(=C3O)C4=CC(=CC=C4)C(=O)O)C,CID135449332
2237,CC1=C(C=C(C=C1)N2C(=O)C(=C(N2)C)N=NC3=CC=CC(=C3O)C4=CC(=CC=C4)C(=O)O)C.C(CO)N.C(CO)N,CID135449331
3724,CC(C)[C@@H](CO)N1C=C(C(=O)C2=C1C=C(C(=C2)CC3=C(C(=CC=C3)Cl)F)OC)C(=O)O,CID5277135
3037,CCCCCCCCCCCC1=C(C(=O)C=C(C1=O)O)O,CID3218
3981,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OP(=O)(O)O)CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl.[Na+],CID54611422
3320,CCC1=C(C=CC(=C1C)O)C(=O)NNC(=O)C(C2=CC(=CC(=C2)F)F)O,CID44182398
1757,CC[C@H]1CN2CCC3=CC(=C(C=C3[C@@H]2C[C@@H]1C[C@@H]4C5=CC(=C(C=C5CCN4)OC)OC)OC)OC,CID10219
3038,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)O,CID3220
4592,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,CID6918638
2090,C[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)COC1=C(C(=CC(=C1F)F)F)F)NC(=O)C(=O)NC2=CC=CC=C2C(C)(C)C,CID12000240
4306,C1[C@H](O[C@H](S1)CO)N2C=C(C(=NC2=O)N)F,CID60877
3957,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O.C(=C\C(=O)O)\C(=O)O,CID5388961
3982,C[C@@H](C(=O)N1CCC[C@H]1C(=O)O)N[C@@H](CCC2=CC=CC=C2)C(=O)O,CID5462501
3685,C[C@@H](CNC1=NC=CC(=N1)C2=CN(N=C2C3=C(C(=CC(=C3)Cl)NS(=O)(=O)C)F)C(C)C)NC(=O)OC,CID50922675
1724,CC/C(=C(\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)OCCNC)/C3=CC=CC=C3,CID10090750
3521,C[C@@H]1CC[C@@H]2[C@@H]1[C@@H]([C@@]3(C[C@H]([C@]2(O3)C)OC(=O)CO)C(C)C)OC(=O)/C=C/C4=CC=CC=C4,CID46242512
4964,C1CCN(C1)C2CCN(CC2)C(=O)C3=CC=C(C=C3)NC4=NC=CC(=N4)C5=CC6=CC=CC=C6S5,CID9549298
3039,CCN1C=C(C(=O)C2=CC(=C(N=C21)N3CCNCC3)F)C(=O)O,CID3229
4626,CCN1CCN(CC1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)F,CID71188
4105,C[C@@H]1CN(C[C@@H](N1)C)C(=O)C2=CC=C(C=C2)NC(=O)C3=NN=C(C(=C3)O[C@H](C)C4=C(C=CC(=C4Cl)F)Cl)N,CID56960363
3755,CCN(CC)C(=O)/C(=C/C1=CC(=C(C(=C1)O)O)[N+](=O)[O-])/C#N,CID5281081
2242,C=C1[C@H](C[C@@H]([C@H]1CO)O)N2C=NC3=C2N=C(NC3=O)N.O,CID135526609
4980,C1=CC(=C(C=C1C(=O)N)[N+](=O)[O-])I,CID9796068
4815,C1[C@@H](O[C@@H](S1)CO)N2C=CC(=NC2=O)N,CID73339
2809,CN1CCN(CC1)C2=CC(=C(C=C2)C(=O)NC3=NNC4=C3C=C(C=C4)CC5=CC(=CC(=C5)F)F)NC6CCOCC6,CID25141092
4989,CC1=C(C=CC(=C1)SCC2=C(N=C(S2)C3=CC=C(C=C3)C(F)(F)F)C)OCC(=O)O,CID9803963
2483,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)C6CCN(CC6)CC7=CC=CC=N7,CID176167
2341,C/C(=C\C1=CC=CC=C1)/C=C\2/C(=O)N(C(=S)S2)CC(=O)O,CID1549120
3294,C[C@]12CC[C@@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O,CID441302
4200,CNC[C@@H](C1=CC(=C(C=C1)O)O)O,CID5816
4199,CNC[C@@H](C1=CC(=C(C=C1)O)O)O.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,CID5815
4990,C1C(=O)N(C(=O)S1)C(CCC2=CC=NC=C2)COC3=CC=C(C=C3)C4=CC(=CC=C4)[N+](=O)[O-],CID9804433
3361,C[C@]12CCC(=O)C=C1C[C@H]([C@@H]3[C@]24[C@H](O4)C[C@]5([C@H]3CC[C@@]56CCC(=O)O6)C)C(=O)OC,CID443872
3441,C[C@H]1CCC[C@@H]2[C@@H](O2)C[C@H](OC(=O)C[C@@H](C(C(=O)[C@@H]([C@H]1O)C)(C)C)O)/C(=C/C3=CSC(=N3)C)/C,CID448799
4999,C1CCN(C1)CCCCNC(=O)NC2=C(C(=NS2)OCC3=C(C=C(C=C3F)Br)F)C(=O)N,CID9811611
3426,C[C@H]1CCC/C(=C\C[C@H](OC(=O)C[C@@H](C(C(=O)[C@@H]([C@H]1O)C)(C)C)O)/C(=C/C2=CSC(=N2)C)/C)/C,CID447865
1871,CC[C@H](C)[C@@H](C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)[C@]1(CO1)C)NC(=O)[C@H]([C@@H](C)CC)N(C)C(=O)C,CID11226684
3795,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)/C=C(\CC3=CC=CS3)/C(=O)O.CS(=O)(=O)O,CID5282474
3443,C1C[C@H]2C(=O)N[C@@H](CSSCCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N2C1)CC3=CNC4=CC=CC=C43)CC(=O)O)CCCCN=C(N)N)C(=O)N,CID448812
4255,CC1=CC(=C(C(=O)N1)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC=C(C=C4)CN5CCOCC5)C6CCCC6)C,CID60160561
4828,CCN(C1CCC(CC1)N(C)CCOC)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C#CCN4CCOCC4,CID73670548
4910,C1CN(CC2=CC=CC=C21)C[C@H](CNC(=O)C3=CC(=NC=N3)NC4COC4)O,CID90241673
2048,C1C[C@H]2CC(C[C@@H]1N2S(=O)(=O)CC3CCN(CC3)CCCC(F)(F)F)NC(=O)C4=C(C=C5C(=C4)CC(=O)N5)Cl,CID118946372
4134,CC(C)N(C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C,CID57345410
3252,CCN1C(=O)N2CC3=C([C@H](C=C2C14CCN(CC4)CC5=CC(=CC(=C5)C)C)C)C(=CC(=C3)OC)OC,CID42596951
1867,CCOC1=CC=CC=C1N2C(=O)C3=CC=CC=C3N=C2C(C)N4CCN(CC4)C(=O)COC5=CC=C(C=C5)Cl,CID11214940
4505,CC(C)NCCN(C1=CC2=NC(=CN=C2C=C1)C3=CN(N=C3)C)C4=CC(=CC(=C4)OC)OC,CID67462786
4442,C1CSC(=O)C1NC(=O)CSCC(=O)O,CID65632
3383,C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3C2=CC=C4[C@@]3(CC[C@@H](C4)O)C)C,CID444679
2498,C[C@@H]1C[C@@H]2CC[C@H]3C(=C)C[C@@H](O3)CC[C@]45C[C@@H]6[C@H](O4)[C@H]7[C@@H](O6)[C@@H](O5)[C@@H]8[C@@H](O7)CC[C@@H](O8)CC(=O)C[C@H]9[C@H](C[C@H](C1=C)O2)O[C@@H]([C@@H]9OC)C[C@@H](CN)O.CS(=O)(=O)O,CID17755248
5005,CC(C)N(CC[C@H](C1=CC=CC=C1)C2=C(C=CC(=C2)CO)O)C(C)C,CID9819382
2486,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,CID176870
2487,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC.Cl,CID176871
1769,C1C[C@H]2[C@@H](C1)C3=C(C=CC(=C3)O)O[C@H]2C4=CC=C(C=C4)O,CID10286159
2603,C([C@H]([C@H](CO)O)O)O,CID222285
2295,CN(C)CCC[C@@]1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F.C(=O)(C(=O)O)O,CID146571
3761,C1=CC(=O)OC2=CC(=C(C=C21)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,CID5281417
1802,CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O.Cl,CID104769
2670,CC1=CN=C(C(=C1OC)C)C[S@](=O)C2=NC3=C([N-]2)C=CC(=C3)OC.[Na+],CID23674541
4186,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O,CID5757
2279,CCCCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=C3C=CC(=C4)O)C,CID13791
4185,C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@H]([C@@H]2O)O)CCC4=C3C=CC(=C4)O,CID5756
4214,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O,CID5870
2428,CCOC1=CC2=C(C3=C(C=C(C=C3)N)N=C2C=C1)N.CC(C(=O)O)O.O,CID165457
2290,CC[C@@H](CO)NCCN[C@@H](CC)CO,CID14052
2289,CC[C@@H](CO)NCCN[C@@H](CC)CO.Cl.Cl,CID14051
2910,CCC1=NC=CC(=C1)C(=S)N,CID2761171
3045,CCC1(CC(=O)NC1=O)C,CID3291
4476,CCOC(=O)C(=O)CBr,CID66144
3047,CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)O,CID3308
4458,CC(C)(C(=O)OCCOC(=O)C1=CN=CC=C1)OC2=CC=C(C=C2)Cl,CID65777
4490,CCOC(=O)C1=CN=CN1[C@H](C)C2=CC=CC=C2,CID667484
4564,CC[C@]12CC(=C)[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,CID6917715
5006,C1[C@@H]([C@H]1[C@@](CC2C3=CC=CC=C3OC4=CC=CC=C24)(C(=O)O)N)C(=O)O,CID9819927
3644,CC1=CC(=C2C(=C1)[C@H](CCCN2CC3CCC(CC3)C(=O)O)N(CC4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F)C5=NN(N=N5)C)C,CID49836058
5010,COC1=CC2=NC=CC(=C2C=C1C(=O)N)OC3=CC(=C(C=C3)NC(=O)NC4CC4)Cl,CID9823820
4649,C=CC(=O)N1CCC(CC1)CNC2=NC=NC(=C2C3=CC=C(C=C3)OC4=CC=CC=C4)N,CID71479709
3331,CN1[C@@H]2C3=C(CCN2C(=O)C4=CC=CC=C41)C5=CC=CC=C5N3,CID442088
2087,CN1C(=CN=C1[N+](=O)[O-])COP(=O)(NCCBr)NCCBr,CID11984561
2315,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=C5[C@H](CCC6=C5C(=CC(=C6C)F)N=C4C3=C2)N)O,CID151115
4265,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC(=C)C4=CC(=O)C=C[C@]34C,CID60198
3841,CCOC(=O)[C@H](CCC(=O)N[C@@H](CSCC1=CC=CC=C1)C(=O)N[C@H](C2=CC=CC=C2)C(=O)OCC)N,CID5310939
2311,C1=CC(=CC=C1[C@@H]2[C@H](C(=O)N2C3=CC=C(C=C3)F)CC[C@@H](C4=CC=C(C=C4)F)O)O,CID150311
5067,C1=CC(=CC=C1[C@@H]2[C@H](C(=O)N2C3=CC=C(C=C3)F)CC[C@@H](C4=CC=C(C=C4)F)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O,CID9894653
2793,CCS(=O)(=O)C1=CC2=C(C=C1)OC(=N2)C3=CC4=CC=CC=C4C=C3,CID25109292
3048,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,CID3324
4113,C1=C(N=C(S1)N=C(N)N)CSCC/C(=N/S(=O)(=O)N)/N,CID5702160
3049,CC(C)C1=C(N(N(C1=O)C2=CC=CC=C2)C)CN(C)C(C)CC3=CC=CC=C3,CID3326
4814,C1=CC=C2C(=C1)C3=C(N2)C4=[N+](C=C3)C5=CC=CC=C5C4=O.[Cl-],CID73293
5012,C1CCN(C1)CC2CC(C2)N3C=C(C4=C(N=CN=C43)N)C5=CC(=CC=C5)OCC6=CC=CC=C6,CID9825149
5015,C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@@H](CO)O,CID9826528
3624,C1=C(N=C(C(=O)N1)C(=O)N)F,CID492405
3587,C1=NC(=NC(=O)N1[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O)N,CID47751
3050,C1=CC(=CC=C1NN=C(C#N)C#N)OC(F)(F)F,CID3330
4354,C1C[C@@H]([C@H](NC1)CC(=O)CN2C=NC3=CC=CC=C3C2=O)O,CID63224
2169,CC1=C(SC(=N1)C2=CC(=C(C=C2)OCC(C)C)C#N)C(=O)O,CID134018
3051,C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N,CID3331
3052,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,CID3333
3053,CC(C1=CC=CC=C1)NCCC(C2=CC=CC=C2)C3=CC=CC=C3,CID3336
2241,CN1CC(=O)NC1=NC(=O)NC2=CC(=CC=C2)Cl,CID135497698
3054,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,CID3339
3055,C1CNCC(C2=CC(=C(C(=C21)Cl)O)O)C3=CC=C(C=C3)O,CID3341
3056,CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O,CID3342
